-1.3064;0.25721;0.536021
-1.20593;0.24982;0.532804
-1.10564;0.249014;0.532834
-1.00499;0.248701;0.53384
-0.90457;0.248679;0.533847
-0.80369;0.246406;0.549901
-0.70318;0.242722;0.550588
-0.60303;0.242431;0.550599
-0.50204;0.245454;0.544481
-0.40177;0.250797;0.54522
-0.30149;0.260234;0.526714
-0.20099;0.268342;0.52729
-0.10076;0.280685;0.529998
0;0.293533;0.529511
0.10024;0.305306;0.528
0.20097;0.343625;0.53539
0.3021;0.371097;0.532626
0.40229;0.422298;0.536016
0.50264;0.510732;0.531343
0.60319;0.509641;0.532495
0.70381;0.555005;0.531241
0.80423;0.568363;0.531089
0.9049;0.644268;0.532015
1.0052;0.68973;0.532102
1.10551;0.711793;0.533688
1.20573;0.732091;0.533109
1.30621;0.747615;0.532443
1.40636;0.813523;0.54724
1.50685;0.865136;0.545447
1.60751;0.859032;0.545912
1.70817;0.872305;0.545088
1.80845;0.870441;0.54515
1.90867;0.988211;0.52974
2.00899;1.011044;0.528095
2.10967;1.03707;0.536736
2.20994;1.058422;0.534683
2.31021;1.070208;0.536562
2.41047;1.121763;0.539513
2.51427;1.151484;0.536514
2.6148;1.179932;0.530042
2.7151;1.229433;0.525986
2.81527;1.23196;0.526734
2.91547;1.311732;0.531667
3.01652;1.318368;0.530961
3.11756;1.378223;0.538446
3.21779;1.404119;0.533773
3.31808;1.438106;0.545139
3.4186;1.471061;0.544719
3.51951;1.490718;0.540938
3.62024;1.536455;0.542449
3.7214;1.567747;0.541452
3.822;1.5718;0.540119
3.92216;1.686274;0.552775
4.02276;1.691785;0.552583
4.12324;1.760787;0.546676
4.22348;1.77314;0.54821
4.32426;1.815872;0.54942
4.425;1.852731;0.547887
4.52551;1.885008;0.546025
4.62591;1.920205;0.54533
4.72637;1.940539;0.543331
4.82709;1.95343;0.546361
4.92795;1.986919;0.544722
5.0282;2.062049;0.557982
5.12908;2.092019;0.558131
5.2295;2.108331;0.55673
5.32997;2.166927;0.55186
5.43021;2.181667;0.551284
5.53031;2.224719;0.549418
5.63059;2.273471;0.548689
5.73165;2.278516;0.545808
5.83186;2.318299;0.543977
5.93251;2.337022;0.542741
6.03285;2.410396;0.530173
6.13333;2.437946;0.528198
6.23358;2.463217;0.524127
6.33386;2.487774;0.522641
6.43484;2.491565;0.523446
6.53591;2.564387;0.525561
6.63621;2.612278;0.526695
6.73668;2.621663;0.522673
6.83722;2.647041;0.533309
6.93737;2.645082;0.539867
7.03758;2.687113;0.559273
7.13797;2.694494;0.561707
7.23871;2.687039;0.562041
7.33922;2.699444;0.654862
7.43949;2.698682;0.705701
7.53997;2.688503;0.728434
7.64059;2.68103;0.736171
7.74167;2.680127;0.799496
7.84195;2.678756;0.826007
7.94223;2.678978;0.817063
8.04264;2.682437;0.860016
8.14451;2.682282;0.860999
8.24492;2.681552;0.968623
8.345;2.682461;0.969684
8.44548;2.678492;0.991362
8.54574;2.675452;1.015653
8.64603;2.681691;1.01074
8.74646;2.67293;1.077656
8.84686;2.667488;1.089263
8.94712;2.67318;1.132378
9.04914;2.67614;1.157654
9.14933;2.675449;1.160575
9.24969;2.677252;1.218965
9.3499;2.673586;1.222822
9.45057;2.674921;1.221099
9.55081;2.669777;1.349758
9.65129;2.669106;1.387838
9.75151;2.663405;1.416887
9.85173;2.662261;1.412661
9.95239;2.661069;1.436959
10.05251;2.658713;1.459028
10.15273;2.65693;1.457604
10.2529;2.650437;1.577191
10.35368;2.647533;1.579891
10.45434;2.657515;1.650328
10.5553;2.657438;1.645715
10.65625;2.659104;1.709418
10.75694;2.661899;1.726801
10.85748;2.66034;1.72055
10.95854;2.657376;1.75221
11.05892;2.655439;1.803551
11.15917;2.650465;1.855284
11.25963;2.631272;1.867339
11.35992;2.624104;1.863128
11.46031;2.601091;1.926527
11.56063;2.592002;1.919576
11.66131;2.550281;1.923597
11.76148;2.514265;1.929154
11.86264;2.486643;1.908377
11.96291;2.417631;1.912522
12.06341;2.415553;1.911422
12.16379;2.374216;1.918564
12.26456;2.367163;1.91879
12.36521;2.271683;1.910163
12.46638;2.222865;1.913334
12.56693;2.218187;1.907953
12.66755;2.191588;1.909663
12.76796;2.18043;1.910193
12.86832;2.141188;1.906606
12.96924;2.106182;1.908336
13.07009;2.101967;1.908115
13.1704;1.990723;1.916234
13.27052;1.982437;1.91656
13.37092;1.96167;1.916674
13.47112;1.953095;1.917411
13.57184;1.876105;1.910523
13.6723;1.843878;1.911447
13.77298;1.823012;1.912319
13.87306;1.803724;1.904292
13.97383;1.784897;1.906389
14.07409;1.748366;1.900016
14.17462;1.681956;1.903681
14.2749;1.669916;1.90513
14.37523;1.591034;1.901037
14.47595;1.584187;1.901949
14.57615;1.554277;1.90158
14.67626;1.538382;1.902375
14.77637;1.482663;1.90441
14.87692;1.433627;1.907511
14.97759;1.40686;1.908761
15.07795;1.367216;1.905733
15.17836;1.327902;1.90857
15.27863;1.324378;1.908356
15.3795;1.279903;1.896026
15.48036;1.284066;1.895149
15.58046;1.174634;1.896357
15.68158;1.157597;1.896997
15.78186;1.108577;1.89569
15.88211;1.086758;1.89093
15.98246;1.058305;1.869852
16.08253;1.022358;1.858903
16.18327;0.990912;1.847933
16.28353;0.953136;1.831594
16.38434;0.894525;1.813658
16.48462;0.89088;1.814255
16.58479;0.845856;1.769699
16.68497;0.850048;1.776358
16.7854;0.750306;1.670124
16.88549;0.715779;1.660945
16.98562;0.664503;1.604762
17.08588;0.625712;1.591178
17.18613;0.597204;1.581997
17.28686;0.585987;1.564629
17.3879;0.570512;1.560074
17.48844;0.542313;1.49006
17.58865;0.487445;1.473061
17.68897;0.480485;1.469004
17.7893;0.374481;1.388607
17.89005;0.362836;1.39357
17.9911;0.344566;1.369653
18.09173;0.336962;1.367991
18.19286;0.319844;1.346023
18.29327;0.306249;1.346028
18.39355;0.297332;1.344936
18.49453;0.290508;1.335496
18.59582;0.28585;1.335701
18.69609;0.284651;1.335251
18.79673;0.284457;1.335273
18.89702;0.284767;1.333155
18.99746;0.285706;1.333202
19.09757;0.286098;1.333141
19.19764;0.286185;1.336002
19.29815;0.286294;1.336152
19.39853;0.286315;1.336167
19.49903;0.282732;1.34027
19.59922;0.282487;1.340274
19.69943;0.289146;1.329028
19.80032;0.290796;1.328903
19.90134;0.288042;1.327507
20.00157;0.286165;1.3276
20.10181;0.284976;1.327648
20.20237;0.284723;1.325678
20.30279;0.284752;1.325629
20.40314;0.284273;1.341735
20.50355;0.282082;1.342731
20.6041;0.281916;1.342725
20.70447;0.283772;1.340663
20.80475;0.28415;1.34064
20.90512;0.283029;1.342585
21.00561;0.282615;1.342713
21.10571;0.282741;1.336837
21.20582;0.283225;1.336652
21.30623;0.283552;1.336633
21.40682;0.286042;1.326199
21.50693;0.2875;1.325981
21.60742;0.287621;1.325967
21.70784;0.285399;1.33608
21.80807;0.285129;1.336071
21.90895;0.28437;1.337601
22.00911;0.28417;1.3376
22.1093;0.285207;1.334156
22.21065;0.285653;1.334031
22.31124;0.285936;1.334026
22.41149;0.284018;1.340551
22.51175;0.283283;1.340635
22.61185;0.28364;1.338654
22.71282;0.284076;1.338599
22.81366;0.284106;1.338594
22.91416;0.286295;1.338518
23.0143;0.286517;1.338495
23.11468;0.286615;1.338499
23.2153;0.28661;1.338494
23.31552;0.286606;1.338488
23.41577;0.286609;1.338493
23.51631;0.286614;1.338495
23.61694;0.286605;1.33849
23.71744;0.286616;1.338496
23.81806;0.286604;1.338485
23.91822;0.286609;1.338493
24.01869;0.286608;1.338492
24.11913;0.286606;1.338491
24.21943;0.286607;1.338491
24.31966;0.286601;1.338489