0;0.323576;0.529814
0.20097;0.395883;0.525273
0.40229;0.482843;0.524183
0.60319;0.56118;0.520501
0.80423;0.636458;0.517685
0.9049;0.700634;0.519913
1.10551;0.767158;0.514894
1.30621;0.831417;0.513838
1.50685;0.8864;0.515884
1.60751;0.942161;0.513648
1.80845;1.001391;0.514908
2.00899;1.058375;0.515728
2.20994;1.121702;0.514836
2.31021;1.178135;0.514105
2.51427;1.243213;0.518146
2.7151;1.306487;0.519734
2.91547;1.364139;0.513644
3.01652;1.419185;0.511121
3.21779;1.486743;0.512125
3.4186;1.550454;0.511188
3.62024;1.613042;0.512471
3.822;1.672439;0.512975
3.92216;1.724789;0.514903
4.12324;1.780503;0.514996
4.32426;1.841491;0.513427
4.52551;1.89585;0.515194
4.62591;1.966026;0.513368
4.82709;2.034934;0.51127
5.0282;2.101504;0.510075
5.2295;2.162607;0.508945
5.32997;2.224819;0.506954
5.53031;2.278111;0.508328
5.73165;2.342499;0.509181
5.93251;2.407616;0.508571
6.03285;2.466237;0.506821
6.23358;2.52933;0.509223
6.43484;2.594214;0.508768
6.63621;2.650856;0.513545
6.83722;2.712556;0.516453
7.03758;2.749478;0.568282
7.23871;2.732589;0.632216
7.43949;2.702437;0.705453
7.53997;2.676442;0.783631
7.74167;2.670547;0.848236
7.94223;2.659528;0.909889
8.14451;2.654096;0.966208
8.345;2.652827;1.025089
8.44548;2.649027;1.083314
8.64603;2.643146;1.139369
8.84686;2.649002;1.197554
9.04914;2.64398;1.254014
9.14933;2.64635;1.311983
9.3499;2.639933;1.367028
9.55081;2.635298;1.420852
9.75151;2.633158;1.472847
9.95239;2.628949;1.523564
10.05251;2.631098;1.579059
10.2529;2.629317;1.635478
10.45434;2.628468;1.6871
10.65625;2.626265;1.740987
10.75694;2.62328;1.793658
10.95854;2.624308;1.841784
11.15917;2.621533;1.895129
11.35992;2.617383;1.942207
11.56063;2.555228;1.962808
11.76148;2.472404;1.951834
11.96291;2.374767;1.942184
12.16379;2.291344;1.94103
12.26456;2.201398;1.937328
12.46638;2.125157;1.936442
12.66755;2.047987;1.934772
12.86832;1.987221;1.932755
12.96924;1.921663;1.931092
13.1704;1.860237;1.932015
13.37092;1.799413;1.931849
13.57184;1.747542;1.930653
13.77298;1.688294;1.930841
13.87306;1.622313;1.928877
14.07409;1.553128;1.930823
14.2749;1.490515;1.926867
14.47595;1.420974;1.927662
14.57615;1.350206;1.929382
14.77637;1.284696;1.92597
14.97759;1.215825;1.924181
15.17836;1.155603;1.923861
15.27863;1.091107;1.925277
15.48036;1.025809;1.924217
15.68158;0.958535;1.925009
15.88211;0.893346;1.915643
15.98246;0.835164;1.883899
16.18327;0.772172;1.83279
16.38434;0.697662;1.771298
16.58479;0.622241;1.708384
16.7854;0.543648;1.651308
16.88549;0.479247;1.594514
17.08588;0.410324;1.543532
17.28686;0.339;1.494707
17.48844;0.269542;1.43909
17.58865;0.193556;1.384323
17.7893;0.125059;1.339224
17.9911;0.087515;1.31611
18.3;0.087515;1.31611