0;0.324325;0.528487
0.009961262;0.327806;0.528304
0.019922524;0.33113;0.528487
0.029883785;0.33426;0.528292
0.039845047;0.337483;0.528188
0.049806309;0.341154;0.5282
0.059767571;0.3453;0.528127
0.069728832;0.348852;0.528049
0.079690094;0.351961;0.528021
0.089651356;0.355569;0.527845
0.099612618;0.359373;0.527792
0.109573879;0.363152;0.527722
0.119535141;0.366714;0.527644
0.129496403;0.370166;0.527368
0.139457665;0.374176;0.527213
0.149418926;0.378163;0.527099
0.159380188;0.381865;0.526959
0.16934145;0.38573;0.526728
0.179302712;0.389733;0.526672
0.189263973;0.393783;0.526494
0.199225235;0.397582;0.526374
0.209186497;0.401522;0.526402
0.219147759;0.406015;0.526176
0.22910902;0.410044;0.526236
0.239070282;0.413812;0.526265
0.249031544;0.418057;0.52602
0.258992806;0.422138;0.525974
0.268954068;0.426164;0.526003
0.278915329;0.430293;0.525868
0.288876591;0.434431;0.525717
0.298837853;0.438785;0.525586
0.308799115;0.442787;0.52553
0.318760376;0.44676;0.525463
0.328721638;0.451182;0.525497
0.3386829;0.455269;0.525457
0.348644162;0.459217;0.525242
0.358605423;0.4632;0.525113
0.368566685;0.467453;0.524977
0.378527947;0.471925;0.524894
0.388489209;0.475835;0.524787
0.39845047;0.479998;0.524677
0.408411732;0.484229;0.524692
0.418372994;0.488063;0.524532
0.428334256;0.492278;0.524276
0.438295517;0.496379;0.524224
0.448256779;0.50052;0.523972
0.458218041;0.504824;0.524012
0.468179303;0.508864;0.523685
0.478140564;0.512993;0.523832
0.488101826;0.517;0.523734
0.498063088;0.520802;0.523564
0.50802435;0.524762;0.523552
0.517985612;0.528969;0.523307
0.527946873;0.533238;0.523345
0.537908135;0.537313;0.523146
0.547869397;0.541348;0.52326
0.557830659;0.545357;0.523121
0.56779192;0.549282;0.522904
0.577753182;0.553257;0.522849
0.587714444;0.557393;0.522686
0.597675706;0.561493;0.522721
0.607636967;0.565438;0.522502
0.617598229;0.569457;0.522478
0.627559491;0.573398;0.522594
0.637520753;0.577253;0.522232
0.647482014;0.581064;0.522295
0.657443276;0.585027;0.522091
0.667404538;0.5892;0.521891
0.6773658;0.592923;0.521869
0.687327061;0.596661;0.52167
0.697288323;0.600729;0.521824
0.707249585;0.604702;0.521769
0.717210847;0.608667;0.521483
0.727172108;0.612237;0.521525
0.73713337;0.61587;0.521306
0.747094632;0.620083;0.521241
0.757055894;0.623904;0.521218
0.767017156;0.627479;0.521161
0.776978417;0.631195;0.521292
0.786939679;0.635011;0.521087
0.796900941;0.638965;0.520986
0.806862203;0.642509;0.520877
0.816823464;0.64616;0.520725
0.826784726;0.650054;0.520732
0.836745988;0.653686;0.520593
0.84670725;0.657451;0.520652
0.856668511;0.661208;0.52072
0.866629773;0.664852;0.520659
0.876591035;0.668695;0.520632
0.886552297;0.672328;0.520695
0.896513558;0.675741;0.520534
0.90647482;0.679457;0.520648
0.916436082;0.683211;0.520627
0.926397344;0.686713;0.520574
0.936358605;0.69028;0.520739
0.946319867;0.693937;0.520587
0.956281129;0.697557;0.520417
0.966242391;0.700794;0.520372
0.976203652;0.704203;0.520083
0.986164914;0.708034;0.520062
0.996126176;0.711555;0.520049
1.006087438;0.71507;0.519874
1.0160487;0.718683;0.520014
1.026009961;0.722143;0.519896
1.035971223;0.7257;0.519792
1.045932485;0.729162;0.519807
1.055893747;0.732585;0.519591
1.065855008;0.736221;0.519617
1.07581627;0.739575;0.519552
1.085777532;0.742974;0.519481
1.095738794;0.746541;0.519537
1.105700055;0.749805;0.519509
1.115661317;0.753225;0.519393
1.125622579;0.756841;0.519348
1.135583841;0.760267;0.519282
1.145545102;0.763622;0.519164
1.155506364;0.766993;0.519146
1.165467626;0.770315;0.519057
1.175428888;0.773656;0.519021
1.185390149;0.777067;0.518975
1.195351411;0.780346;0.518932
1.205312673;0.783636;0.51891
1.215273935;0.787035;0.518832
1.225235196;0.790431;0.518821
1.235196458;0.793851;0.518732
1.24515772;0.796978;0.518701
1.255118982;0.80013;0.518638
1.265080243;0.803476;0.518528
1.275041505;0.806686;0.518576
1.285002767;0.809955;0.51857
1.294964029;0.813342;0.518423
1.304925291;0.81664;0.518368
1.314886552;0.819872;0.51846
1.324847814;0.823247;0.518307
1.334809076;0.826426;0.518179
1.344770338;0.829364;0.518109
1.354731599;0.832573;0.518027
1.364692861;0.835882;0.517897
1.374654123;0.839045;0.517799
1.384615385;0.841989;0.517646
1.394576646;0.844961;0.517586
1.404537908;0.848446;0.51756
1.41449917;0.85181;0.51747
1.424460432;0.854705;0.517401
1.434421693;0.857818;0.517205
1.444382955;0.861099;0.517089
1.454344217;0.864299;0.517032
1.464305479;0.867415;0.516982
1.47426674;0.870546;0.516895
1.484228002;0.873834;0.516789
1.494189264;0.876942;0.516804
1.504150526;0.880022;0.516811
1.514111787;0.88328;0.516736
1.524073049;0.88646;0.516724
1.534034311;0.889568;0.516576
1.543995573;0.892637;0.516487
1.553956835;0.895845;0.516489
1.563918096;0.899081;0.516488
1.573879358;0.902093;0.516472
1.58384062;0.905167;0.516432
1.593801882;0.908457;0.516351
1.603763143;0.911776;0.516311
1.613724405;0.914872;0.516211
1.623685667;0.917835;0.516252
1.633646929;0.920954;0.516166
1.64360819;0.924277;0.51619
1.653569452;0.927414;0.516231
1.663530714;0.930227;0.516066
1.673491976;0.933194;0.516116
1.683453237;0.936618;0.516044
1.693414499;0.93995;0.516098
1.703375761;0.942893;0.516106
1.713337023;0.945929;0.515906
1.723298284;0.949142;0.515905
1.733259546;0.952332;0.515784
1.743220808;0.955464;0.515853
1.75318207;0.95859;0.515757
1.763143331;0.961567;0.515575
1.773104593;0.964525;0.515687
1.783065855;0.967811;0.515444
1.793027117;0.971026;0.515424
1.802988379;0.97413;0.515393
1.81294964;0.977309;0.515258
1.822910902;0.9803;0.515201
1.832872164;0.983483;0.515108
1.842833426;0.986902;0.515184
1.852794687;0.989788;0.515049
1.862755949;0.992484;0.515013
1.872717211;0.99578;0.514951
1.882678473;0.999091;0.514911
1.892639734;1.002241;0.514997
1.902600996;1.005419;0.514829
1.912562258;1.008449;0.514719
1.92252352;1.011806;0.514687
1.932484781;1.015248;0.514611
1.942446043;1.018231;0.514515
1.952407305;1.021127;0.514358
1.962368567;1.024355;0.514346
1.972329828;1.027835;0.514211
1.98229109;1.031036;0.514204
1.992252352;1.034081;0.514172
2.002213614;1.037213;0.514042
2.012174875;1.040488;0.513943
2.022136137;1.044039;0.513954
2.032097399;1.047139;0.513841
2.042058661;1.049843;0.513804
2.052019923;1.053228;0.513592
2.061981184;1.056641;0.513503
2.071942446;1.059724;0.513531
2.081903708;1.062915;0.513343
2.09186497;1.066097;0.513413
2.101826231;1.069588;0.513301
2.111787493;1.073006;0.5134
2.121748755;1.076204;0.513267
2.131710017;1.079242;0.513002
2.141671278;1.082233;0.513001
2.15163254;1.085787;0.512926
2.161593802;1.089061;0.51295
2.171555064;1.09209;0.512893
2.181516325;1.095512;0.512922
2.191477587;1.098851;0.513009
2.201438849;1.102303;0.513114
2.211400111;1.105527;0.51301
2.221361372;1.108308;0.512772
2.231322634;1.111608;0.512812
2.241283896;1.115138;0.512757
2.251245158;1.118301;0.512748
2.261206419;1.121593;0.512733
2.271167681;1.124831;0.512826
2.281128943;1.128125;0.512814
2.291090205;1.131825;0.512904
2.301051467;1.135188;0.512882
2.311012728;1.138247;0.512776
2.32097399;1.141623;0.512748
2.330935252;1.144827;0.512688
2.340896514;1.148113;0.512624
2.350857775;1.151576;0.512567
2.360819037;1.15481;0.512726
2.370780299;1.158219;0.512713
2.380741561;1.161704;0.512889
2.390702822;1.164902;0.512594
2.400664084;1.167905;0.512593
2.410625346;1.171243;0.512536
2.420586608;1.174748;0.512437
2.430547869;1.178031;0.512552
2.440509131;1.181407;0.512426
2.450470393;1.184879;0.512488
2.460431655;1.188411;0.51256
2.470392916;1.191929;0.512622
2.480354178;1.195157;0.512467
2.49031544;1.198355;0.512411
2.500276702;1.201938;0.512435
2.510237963;1.205466;0.512393
2.520199225;1.208895;0.512394
2.530160487;1.212285;0.512388
2.540121749;1.215574;0.512466
2.550083011;1.219243;0.512479
2.560044272;1.222674;0.512472
2.570005534;1.225951;0.512456
2.579966796;1.229603;0.512417
2.589928058;1.232948;0.512415
2.599889319;1.23639;0.512213
2.609850581;1.239985;0.512274
2.619811843;1.243177;0.512194
2.629773105;1.246623;0.512155
2.639734366;1.250312;0.512108
2.649695628;1.253577;0.51206
2.65965689;1.256981;0.512024
2.669618152;1.260561;0.512029
2.679579413;1.264026;0.511978
2.689540675;1.267538;0.511868
2.699501937;1.270772;0.511906
2.709463199;1.274089;0.511767
2.71942446;1.277775;0.511935
2.729385722;1.281403;0.511881
2.739346984;1.284793;0.511764
2.749308246;1.28816;0.511875
2.759269507;1.291788;0.511752
2.769230769;1.295462;0.511696
2.779192031;1.298752;0.51156
2.789153293;1.301961;0.511473
2.799114555;1.305558;0.51134
2.809075816;1.309151;0.511279
2.819037078;1.312383;0.511239
2.82899834;1.315706;0.511179
2.838959602;1.319455;0.511191
2.848920863;1.323087;0.511089
2.858882125;1.326475;0.511037
2.868843387;1.329927;0.510914
2.878804649;1.333351;0.510853
2.88876591;1.337067;0.510807
2.898727172;1.340721;0.510724
2.908688434;1.343886;0.510653
2.918649696;1.34728;0.510757
2.928610957;1.350969;0.510748
2.938572219;1.354562;0.510683
2.948533481;1.358089;0.510714
2.958494743;1.361311;0.510515
2.968456004;1.364815;0.510542
2.978417266;1.368565;0.510496
2.988378528;1.371738;0.510526
2.99833979;1.375162;0.510548
3.008301051;1.378832;0.510428
3.018262313;1.38233;0.510441
3.028223575;1.385912;0.51045
3.038184837;1.389116;0.510494
3.048146099;1.392574;0.510478
3.05810736;1.396345;0.510543
3.068068622;1.399401;0.510483
3.078029884;1.40257;0.510447
3.087991146;1.40643;0.510411
3.097952407;1.410121;0.510407
3.107913669;1.41347;0.510366
3.117874931;1.416709;0.510278
3.127836193;1.420102;0.51019
3.137797454;1.42379;0.51017
3.147758716;1.427256;0.510191
3.157719978;1.430348;0.509983
3.16768124;1.433581;0.51003
3.177642501;1.437295;0.509841
3.187603763;1.440879;0.509875
3.197565025;1.444271;0.509803
3.207526287;1.447607;0.509657
3.217487548;1.450881;0.509648
3.22744881;1.45454;0.50957
3.237410072;1.457966;0.509612
3.247371334;1.460888;0.509476
3.257332595;1.464349;0.509446
3.267293857;1.468;0.509471
3.277255119;1.471373;0.509499
3.287216381;1.474886;0.509437
3.297177643;1.478128;0.509383
3.307138904;1.481649;0.509257
3.317100166;1.485407;0.509205
3.327061428;1.488523;0.509101
3.33702269;1.491789;0.509021
3.346983951;1.4954;0.509004
3.356945213;1.498837;0.509049
3.366906475;1.502372;0.508976
3.376867737;1.505611;0.509068
3.386828998;1.508879;0.508924
3.39679026;1.512636;0.50898
3.406751522;1.516008;0.508975
3.416712784;1.518931;0.508918
3.426674045;1.522461;0.508796
3.436635307;1.526021;0.508761
3.446596569;1.529242;0.508858
3.456557831;1.532688;0.508695
3.466519092;1.536017;0.508816
3.476480354;1.539487;0.508849
3.486441616;1.543019;0.508997
3.496402878;1.546228;0.508744
3.506364139;1.549433;0.50871
3.516325401;1.55285;0.508722
3.526286663;1.556168;0.508702
3.536247925;1.559514;0.508746
3.546209186;1.56298;0.508637
3.556170448;1.566235;0.508864
3.56613171;1.569544;0.508904
3.576092972;1.572881;0.508878
3.586054234;1.576168;0.508596
3.596015495;1.579307;0.508537
3.605976757;1.58255;0.508487
3.615938019;1.585935;0.508487
3.625899281;1.589223;0.508471
3.635860542;1.592557;0.508495
3.645821804;1.595732;0.508584
3.655783066;1.59902;0.508708
3.665744328;1.60255;0.508754
3.675705589;1.605846;0.508695
3.685666851;1.609088;0.508822
3.695628113;1.612235;0.508816
3.705589375;1.615341;0.508816
3.715550636;1.618758;0.508938
3.725511898;1.621916;0.508992
3.73547316;1.62501;0.509147
3.745434422;1.628252;0.509278
3.755395683;1.631526;0.509331
3.765356945;1.635058;0.509298
3.775318207;1.637952;0.509282
3.785279469;1.640756;0.50918
3.79524073;1.644316;0.509125
3.805201992;1.647682;0.509251
3.815163254;1.650924;0.509281
3.825124516;1.654087;0.509313
3.835085778;1.657335;0.509382
3.845047039;1.660776;0.509463
3.855008301;1.663933;0.509383
3.864969563;1.66711;0.509415
3.874930825;1.670321;0.50941
3.884892086;1.673558;0.509354
3.894853348;1.676908;0.509435
3.90481461;1.680075;0.509364
3.914775872;1.683239;0.50939
3.924737133;1.68648;0.509501
3.934698395;1.689673;0.509389
3.944659657;1.692968;0.509395
3.954620919;1.696295;0.50945
3.96458218;1.699501;0.509415
3.974543442;1.702692;0.509407
3.984504704;1.70606;0.509373
3.994465966;1.709286;0.509409
4.004427227;1.712314;0.509249
4.014388489;1.715616;0.509289
4.024349751;1.719006;0.509226
4.034311013;1.722209;0.509235
4.044272274;1.725403;0.509234
4.054233536;1.728718;0.509166
4.064194798;1.732168;0.50914
4.07415606;1.735338;0.509103
4.084117322;1.738417;0.509076
4.094078583;1.741731;0.509053
4.104039845;1.745051;0.509113
4.114001107;1.748364;0.509168
4.123962369;1.751776;0.509103
4.13392363;1.755089;0.509164
4.143884892;1.758409;0.509223
4.153846154;1.761856;0.509197
4.163807416;1.765087;0.509105
4.173768677;1.768149;0.509096
4.183729939;1.771513;0.509002
4.193691201;1.774987;0.508934
4.203652463;1.778206;0.508888
4.213613724;1.78123;0.508765
4.223574986;1.784548;0.508801
4.233536248;1.788301;0.508785
4.24349751;1.791671;0.508774
4.253458771;1.794652;0.508681
4.263420033;1.797942;0.508569
4.273381295;1.801426;0.50852
4.283342557;1.804778;0.508481
4.293303818;1.808072;0.508404
4.30326508;1.81131;0.508324
4.313226342;1.814656;0.508466
4.323187604;1.818044;0.508389
4.333148866;1.821314;0.508395
4.343110127;1.8247;0.50836
4.353071389;1.828008;0.508211
4.363032651;1.831299;0.508217
4.372993913;1.834637;0.508176
4.382955174;1.837898;0.508127
4.392916436;1.841267;0.508125
4.402877698;1.8446;0.508051
4.41283896;1.847975;0.507985
4.422800221;1.851438;0.507986
4.432761483;1.854687;0.507991
4.442722745;1.857978;0.50795
4.452684007;1.861426;0.508056
4.462645268;1.864754;0.508095
4.47260653;1.867929;0.507931
4.482567792;1.871095;0.508006
4.492529054;1.874582;0.507981
4.502490315;1.878263;0.508023
4.512451577;1.881518;0.508105
4.522412839;1.884733;0.507942
4.532374101;1.888195;0.507945
4.542335362;1.891553;0.507953
4.552296624;1.894921;0.507969
4.562257886;1.898108;0.507833
4.572219148;1.901043;0.507877
4.58218041;1.904659;0.507749
4.592141671;1.908321;0.507699
4.602102933;1.911506;0.507792
4.612064195;1.914861;0.507561
4.622025457;1.918213;0.507505
4.631986718;1.921765;0.507436
4.64194798;1.925217;0.507504
4.651909242;1.928073;0.507351
4.661870504;1.931293;0.507302
4.671831765;1.934969;0.507201
4.681793027;1.938313;0.507283
4.691754289;1.941656;0.507315
4.701715551;1.944955;0.50717
4.711676812;1.948414;0.507159
4.721638074;1.952164;0.5071
4.731599336;1.955319;0.506994
4.741560598;1.9583;0.506875
4.751521859;1.961823;0.506844
4.761483121;1.965477;0.506845
4.771444383;1.968965;0.506821
4.781405645;1.972192;0.506909
4.791366906;1.975445;0.506809
4.801328168;1.979123;0.506946
4.81128943;1.982588;0.506933
4.821250692;1.985576;0.506817
4.831211954;1.988804;0.506773
4.841173215;1.992393;0.506614
4.851134477;1.995933;0.506667
4.861095739;1.999261;0.506626
4.871057001;2.002563;0.506611
4.881018262;2.006128;0.506612
4.890979524;2.009717;0.506704
4.900940786;2.013136;0.506615
4.910902048;2.016306;0.506462
4.920863309;2.019458;0.506523
4.930824571;2.022993;0.506301
4.940785833;2.026442;0.50649
4.950747095;2.029727;0.506446
4.960708356;2.033075;0.506508
4.970669618;2.036455;0.506664
4.98063088;2.039804;0.506697
4.990592142;2.043154;0.50656
5.000553403;2.046226;0.506482
5.010514665;2.049351;0.506511
5.020475927;2.05283;0.506451
5.030437189;2.056217;0.506545
5.04039845;2.059508;0.506615
5.050359712;2.06266;0.506649
5.060320974;2.065955;0.506856
5.070282236;2.0695;0.506828
5.080243498;2.072751;0.506881
5.090204759;2.07602;0.506921
5.100166021;2.079202;0.506872
5.110127283;2.082288;0.506992
5.120088545;2.085716;0.506947
5.130049806;2.088878;0.50703
5.140011068;2.092049;0.507119
5.14997233;2.09541;0.507265
5.159933592;2.098702;0.507266
5.169894853;2.10205;0.507107
5.179856115;2.104878;0.507171
5.189817377;2.107954;0.507023
5.199778639;2.111636;0.506955
5.2097399;2.114866;0.507073
5.219701162;2.118049;0.506971
5.229662424;2.121468;0.506988
5.239623686;2.124873;0.507097
5.249584947;2.128272;0.507136
5.259546209;2.131404;0.506977
5.269507471;2.134527;0.507065
5.279468733;2.137978;0.506994
5.289429994;2.141318;0.50706
5.299391256;2.144549;0.507114
5.309352518;2.147772;0.507017
5.31931378;2.151006;0.507077
5.329275042;2.154387;0.507151
5.339236303;2.15765;0.507011
5.349197565;2.160813;0.507019
5.359158827;2.16421;0.507058
5.369120089;2.167559;0.507082
5.37908135;2.170727;0.507063
5.389042612;2.173964;0.507037
5.399003874;2.177097;0.50691
5.408965136;2.180328;0.506742
5.418926397;2.183801;0.506761
5.428887659;2.186963;0.506605
5.438848921;2.189907;0.506698
5.448810183;2.193212;0.506593
5.458771444;2.196658;0.50657
5.468732706;2.199986;0.506667
5.478693968;2.203161;0.506542
5.48865523;2.20622;0.506504
5.498616491;2.209518;0.506501
5.508577753;2.212936;0.506633
5.518539015;2.216276;0.506552
5.528500277;2.219542;0.506551
5.538461538;2.222748;0.506619
5.5484228;2.226167;0.506603
5.558384062;2.229599;0.506599
5.568345324;2.232689;0.506504
5.578306586;2.235717;0.506464
5.588267847;2.239122;0.506401
5.598229109;2.24259;0.506322
5.608190371;2.245632;0.506392
5.618151633;2.248535;0.506405
5.628112894;2.252007;0.506398
5.638074156;2.25573;0.50637
5.648035418;2.258946;0.506385
5.65799668;2.262018;0.506335
5.667957941;2.265392;0.50621
5.677919203;2.26882;0.506279
5.687880465;2.272151;0.506239
5.697841727;2.275447;0.506143
5.707802988;2.278697;0.506198
5.71776425;2.282029;0.506175
5.727725512;2.28546;0.506068
5.737686774;2.288789;0.506268
5.747648035;2.292085;0.506103
5.757609297;2.295463;0.506005
5.767570559;2.298741;0.506153
5.777531821;2.302048;0.506087
5.787493082;2.305456;0.506023
5.797454344;2.308609;0.506096
5.807415606;2.31192;0.505952
5.817376868;2.3155;0.505863
5.827338129;2.31887;0.505963
5.837299391;2.322183;0.505867
5.847260653;2.325494;0.505971
5.857221915;2.328836;0.506063
5.867183177;2.332299;0.505968
5.877144438;2.335522;0.505972
5.8871057;2.338513;0.506023
5.897066962;2.342138;0.506012
5.907028224;2.345906;0.506032
5.916989485;2.349067;0.506084
5.926950747;2.352393;0.505902
5.936912009;2.355793;0.50597
5.946873271;2.359095;0.505916
5.956834532;2.362574;0.50597
5.966795794;2.365738;0.505946
5.976757056;2.36873;0.505899
5.986718318;2.372271;0.505832
5.996679579;2.375809;0.505852
6.006640841;2.37919;0.505788
6.016602103;2.382589;0.505596
6.026563365;2.385857;0.505619
6.036524626;2.389295;0.505625
6.046485888;2.392529;0.505622
6.05644715;2.39572;0.505581
6.066408412;2.399163;0.505499
6.076369673;2.402511;0.505453
6.086330935;2.40586;0.505519
6.096292197;2.409284;0.505276
6.106253459;2.412724;0.505238
6.116214721;2.416276;0.505276
